zone,numero,couche,x,y,zrelatif,zreference,zabsolu,orientation,pendage,vers,longueur,largeur,epaisseur
K20,2919,KLF10,15,15,"55,5",300,"355,5",NWSE,SC,NW,80,50,30
K20,12125,KLE6,,,,,,,,,4,4,1
K20,2991,KLG1B,26,5,64,300,364,NESW,O,SW,37,18,12
K20,3115,KLF12,37,42,61,300,361,NWSE,O,E,137,90,80
K20,3208,KLG3,49,70,"58,5",300,"358,5",NESW,,,35,20,9
K20,3419,KLG6,22,1,"125,5",300,"425,5",NS,SV,S,53,43,35
K20,2721,KLF6,62,81,"20,5",300,"320,5",EW,O,W,26,15,7
K20,3358,KLG5,13,81,"96,5",300,"396,5",NS,P,,165,67,34
K20,3397,KLG6,40,48,"111,5",300,"411,5",NS,O,N,80,30,15
K20,2844,KLF9,59,42,104,"233,5","337,5",NWSE,P,,52,38,17
K20,1316,KLC4,91,62,68,0,68,NS,P,,60,29,17
K20,1817,KLC12,80,53,90,0,90,NS,P,,85,65,40
K20,39,KLC,69,27,83,0,83,EW,P,,29,22,15
K20,1832,KLC12,96,31,89,0,89,NS,P,,25,15,12
K20,3451,KLG8,60,10,119,300,419,NS,O,N,50,40,30
K20,3457,KLG9,35,0,131,300,431,NWSE,O,NW,19,6,5
K20,3460,KLG9,25,11,130,300,430,NESW,P,,42,20,15
K20,3508,KLG19,56,9,121,300,421,EW,O,SW,44,27,18
K20,3509,KLG19,60,7,120,300,420,EW,O,SW,43,26,15
K20,3511,KLG19,59,20,120,300,420,EW,O,SW,56,44,21
K20,3513,KLG19,59,25,119,300,419,NS,O,SW,33,21,9
K20,3514,KLG19,54,16,"122,5",300,"422,5",NS,O,W,35,23,13
K20,3518,KLG19,68,60,"115,5",300,"415,5",NS,SC,SW,53,45,35
K20,3519,KLG19,61,13,119,300,419,NS,SC,E,22,17,6
K20,3520,KLG19,5,27,138,300,438,NESW,O,SW,23,21,9
K20,3521,KLG19,16,32,"135,5",300,"435,5",NS,P,,67,53,18
K20,3523,KLG19,9,24,140,300,440,NESW,O,SW,60,40,24
K20,3526,KLG19,64,25,128,300,428,NESW,SC,W,25,15,15
K20,3529,KLG19,69,38,"123,5",300,"423,5",NS,O,W,105,30,11
K20,3530,KLG19,44,50,130,300,430,NS,O,SW,57,32,11
K20,3531,KLG19,5,16,141,300,441,NS,O,W,53,28,12
K20,3532,KLG19,10,11,144,300,444,NESW,SV,SW,63,40,35
K20,3535,KLG19,30,54,130,300,430,EW,O,NW,47,23,10
K20,3536,KLG19,19,22,141,300,441,,O,SW,23,21,21
K20,3537,KLG19,45,30,"134,5",300,"434,5",NS,O,SW,23,17,
K20,3538,KLG19,47,27,"135,5",300,"435,5",NS,O,SW,53,11,
K20,3539,KLG19,44,52,131,300,431,NWSE,O,SW,25,21,9
K20,3540,KLG19,33,38,137,300,437,EW,O,SW,64,53,45
K20,3544,KLG23,50,83,120,300,420,NWSE,V,,50,50,45
K20,3543,KLG23,62,28,130,300,430,NWSE,P,,80,51,33
K20,3545,KLG23,57,5,140,300,440,NS,P,,77,67,54
K20,3542,KLG22,64,12,"133,5",300,"433,5",NESW,O,SW,60,6,6
K20,3554,KLG30,70,68,"110,5",300,"410,5",EW,P,,58,56,32
K20,3556,KLG30,74,62,"111,5",300,"411,5",NS,P,,44,35,25
K20,3557,KLG30,62,65,"115,5",300,"415,5",NESW,O,SW,110,76,55
K20,3563,KLG30,81,68,109,300,409,NS,P,,40,35,30
K20,3564,KLG31,76,66,118,300,418,,V,,43,34,30
K20,3569,KLG33,57,56,"127,5",300,"427,5",,,,40,26,25
K20,3558,KLG30,74,57,"113,5",300,"413,5",NS,P,,15,11,5
K20,3555,KLG30,71,56,110,300,410,EW,O,W,48,35,16
K20,3565,KLG31,54,72,125,300,425,NESW,O,W,50,39,18
K20,3552,KLG30,70,89,108,300,408,NESW,P,,42,31,14
K20,3559,KLG30,63,71,118,300,418,,V,,57,50,32
K20,3562,KLG30,81,77,"108,5",300,"408,5",NS,P,,27,15,12
K20,3566,KLG31,53,81,118,300,418,NESW,O,N,39,35,16
K20,3561,KLG30,81,82,109,300,409,NS,P,,54,35,30
K20,3568,KLG32,64,80,121,300,421,NESW,,,49,30,20
K20,3560,KLG30,70,81,116,300,416,NWSE,O,SE,40,39,36
K20,3567,KLG32,60,80,123,300,423,NESW,,,61,30,20
K20,3553,KLG30,68,93,109,300,409,NS,P,,12,7,6
K20,3382,KLG6,54,0,109,300,409,EW,P,,75,50,37
K20,2975,KLG1B,7,15,79,300,379,NS,P,,10,8,2
K20,3004,KLG1B,16,8,61,300,361,NWSE,SV,NE,39,38,8
K20,3006,KLG1B,14,9,64,300,364,NS,SV,N,15,10,9
K20,3007,KLG1,20,7,86,300,386,NESW,O,NE,34,25,21
K20,3041,KLG1B,2,4,114,300,414,NS,O,S,70,60,30
K20,3032,KLG1B,9,3,108,300,408,NS,C,,92,66,60
K20,2988,KLG1B,23,3,105,300,405,NWSE,O,SE,34,22,19
K20,3028,KLG1B,2,2,"101,5",300,"401,5",NESW,SV,SW,41,24,8
K20,3010,KLG1B,17,3,106,300,406,NS,O,SW,39,35,19
K20,3023,KLG1B,18,3,108,300,408,NS,SV,S,38,26,6
K20,3122,KLF12,9,16,"64,5",300,"364,5",NWSE,P,,60,20,13
K20,3326,KLG5,77,41,73,300,373,NESW,O,SE,36,14,5
K20,3323,KLG5,76,44,"71,5",300,"371,5",NESW,P,,21,16,6
K20,3324,KLG5,26,59,90,300,390,NESW,P,,70,50,25
K20,3362,KLG5,62,53,"90,5",300,"390,5",NESW,C,,120,80,30
K20,3373,KLG6,10,58,"98,5",300,"398,5",NESW,O,W,95,72,41
K20,3374,KLG6,2,60,102,300,402,NS,P,,72,56,35
K20,3353,KLG5,78,53,"74,5",300,"374,5",EW,V,,20,16,13
K20,3342,KLG5,77,59,71,300,371,NESW,O,W,23,15,10
K20,3340,KLG4,76,66,63,300,363,NESW,O,W,29,15,10
K20,3334,KLG4,72,62,62,300,362,NESW,P,,29,10,7
K20,3312,KLG5,52,70,76,300,376,NWSE,O,NW,20,14,13
K20,3425,KLG6,8,20,119,300,419,NESW,V,,76,63,60
K20,3427,KLG6,4,10,122,300,422,EW,P,,26,20,15
K20,3394,KLG6,9,14,115,300,415,NS,V,,58,22,12
K20,3385,KLG6,3,18,113,300,413,EW,O,W,9,6,3
K20,3424,KLG6,5,15,"120,5",300,"420,5",NESW,P,,100,50,40
K20,3407,KLG6,27,13,"118,5",300,"418,5",NS,O,S,30,15,10
K20,3389,KLG6,11,18,112,300,412,NS,P,,32,17,6
K20,3422,KLG6,16,22,"119,5",300,"419,5",NWSE,O,W,36,23,16
K20,3398,KLG6,22,27,"111,5",300,"411,5",NS,P,,80,30,30
K20,3404,KLG6,25,29,115,300,415,EW,P,,90,70,40
K20,3410,KLG6,47,23,114,300,414,NWSE,P,,27,19,5
K20,3413,KLG6,24,55,115,300,415,EW,P,,63,61,44
K20,3399,KLG6,25,53,"110,5",300,"410,5",NWSE,O,N,30,19,15
K20,3400,KLG6,26,52,"110,5",300,"410,5",EW,O,E,30,11,2
K20,3437,KLG7,8,52,75,300,375,EW,O,SW,75,55,42
K20,2848,KLF9,10,28,117,"233,5","350,5",NESW,P,,122,40,28
K20,2684,KLF6,25,27,104,236,340,EW,P,,50,35,22
K20,2707,KLF6,31,29,38,300,338,NS,O,W,80,58,20
K20,2659,KLF5M,41,30,94,236,330,NESW,O,W,30,30,25
K20,2901,KLF10,37,23,55,300,355,NS,SV,S,105,95,75
K20,2944,KLF10,16,53,55,300,355,EW,P,,43,35,22
K20,2905,KLF10,33,32,53,300,353,EW,V,,97,65,65
K20,2750,KLF6,54,50,42,290,332,EW,SC,,30,25,15
K20,2839,KLF9,80,35,98,"233,5","331,5",NS,P,,35,20,15
K20,2731,KLF6,75,24,30,290,320,EW,P,,10,8,3
K20,2732,KLF6,70,21,18,290,308,NS,P,,12,7,5
K20,2794,KLF8,47,26,109,"233,5","342,5",EW,P,,140,95,80
K20,2747,KLF6,75,40,43,290,333,EW,V,,80,75,50
K20,2749,KLF6,55,42,40,290,330,EW,SC,W,57,50,40
K20,2735,KLF6,47,54,42,290,332,EW,SC,W,30,23,8
K20,2733,KLF6,70,50,26,290,316,EW,C,,13,9,6
K20,3003,KLG1,30,5,62,300,362,NS,P,,76,55,34
K20,3211,KLG3,40,2,81,300,381,,P,,25,20,3
K20,3368,KLG6,57,3,100,300,400,NS,V,,80,70,38
K20,2713,KLF6,72,74,"13,5",300,"313,5",NS,P,,21,11,5
K20,2783,KLF7,64,30,96,"233,5","329,5",NESW,P,,80,58,50
K20,2787,KLF7,85,26,96,"233,5","329,5",NS,P,,110,75,55
K20,2829,KLF9,78,67,"91,5","233,5",325,EW,O,W,55,42,20
K20,2795,KLF8,84,33,94,"233,5","327,5",NESW,O,W,74,70,55
K20,11930,KLC3,,,,,,,,,10,6,3
K20,12059,KLC1,,,,,,,,,13,13,3
K20,12057,KLC1,,,,,,,,,19,18,6
K20,12060,KLB1,,,,,,,,,13,11,3
K20,13336,KLC3,,,,,,,,,17,10,5
K20,13315,KLB1,,,,,,,,,11,6,1
K20,13334,KLC3,,,,,,,,,7,7,2
K20,13350,KLC3,,,,,,,,,26,23,8
K20,11924,KLC3,,,,,,,,,15,14,5
K20,13329,KLC3,,,,,,,,,15,8,3
K20,1404,KLC6,83,66,70,0,70,NS,P,,15,8,8
K20,2855,KLF10,22,17,"49,5",300,"349,5",NS,O,W,20,17,5
K20,2779,KLF7,56,21,99,"233,5","332,5",NESW,P,,0,0,0
K20,2771,KLF7,66,38,"92,5","233,5",326,EW,SV,W,79,56,40
K20,2767,KLF7,65,48,92,"233,5","325,5",NWSE,O,NW,95,65,30
K20,2777,KLF7,63,51,94,"233,5","327,5",NWSE,SV,W,103,53,31
K20,2770,KLF7,58,63,93,"233,5","326,5",NWSE,SC,,114,78,47
K20,2778,KLF7,63,66,89,"233,5","322,5",NWSE,P,,89,61,25
K20,2725,KLF6,0,0,0,300,,,,,42,30,12
K20,13911,KLF5M,,,,,,,,,9,8,2
K20,11984,KLD12,,,,,,,,,13,8,4
K20,11949,KLD12,,,,,,,,,10,7,3
K20,12201,KLD13,,,,,,,,,38,26,16
K20,2939,KLF10,51,8,"49,5",300,"349,5",NWSE,O,SW,110,90,30
K20,12239,KLD3,,,,,,,,,7,5,1
K20,2837,KLF9,54,21,0,"233,5",,NESW,O,SW,95,35,20
K20,12238,KLD3,,,,,,,,,10,7,3
K20,11943,KLD12,,,,,,,,,11,9,4
K20,12247,KLD6,,,,,,,,,10,7,3
K20,13280,KLD19,,,,,,,,,10,9,4
K20,12154,KLD17,,,,,,,,,12,10,3
K20,11972,KLD12,,,,,,,,,20,17,10
K20,11973,KLD12,,,,,,,,,17,14,5
K20,13258,KLD4,,,,,,,,,6,4,3
K20,13219,KLD4,,,,,,,,,10,9,4
K20,11980,KLD12,,,,,,,,,16,12,4
K20,11981,KLD12,,,,,,,,,12,8,5
K20,49757,KLD3,,,,,,,,,0,0,0
K20,12226,KLD11,,,,,,,,,11,8,2
K20,10114,KLD1,,,,,,,,,24,15,15
K20,13325,KLD1,,,,,,,,,15,12,5
K20,40468,KLF1,,,,,,,,,,,
K20,40546,KLF1,,,,,,,,,,,
K20,1074,KLB1,88,44,49,0,49,NS,O,NW,50,35,20
K20,1147,KLC3,82,21,44,0,44,NWSE,P,,24,14,9
K20,1081,KLC1,81,48,50,0,50,NS,P,,10,8,5
K20,1101,KLC2,79,59,56,0,56,NS,O,N,60,40,0
K20,1281,KLC2,80,50,66,0,66,,O,W,23,20,16
K20,1043,KLB1,86,24,46,"1,5","47,5",NS,O,N,17,15,10
K20,1226,KLC3,91,37,55,0,55,EW,O,W,30,20,16
K20,8,KLC,70,46,57,0,57,NS,P,,40,25,20
K20,1267,KLC3,94,50,61,0,61,NESW,O,NE,59,48,26
K20,1040,KLB1,83,79,43,"1,5","44,5",NS,P,,32,5,3
K20,1158,KLC3,80,33,51,0,51,EW,O,E,27,20,14
K20,1087,KLC3,78,16,43,0,43,NS,O,NW,28,20,9
K20,1080,KLC1,81,47,49,0,49,NS,O,NE,31,20,19
K20,1039,KLB1,81,2,42,"1,5","43,5",EW,P,,13,10,10
K20,1244,KLC3,89,26,59,0,59,,O,W,27,26,16
K20,1068,KLA3,79,14,12,"1,5","13,5",NS,P,,19,15,6
K20,1095,KLC3,77,17,47,0,47,NS,O,N,32,22,19
K20,1189,KLC3,83,24,51,0,51,NESW,O,NW,24,16,11
K20,1330,KLC4,88,35,68,0,68,NS,P,,24,17,7
K20,1172,KLC3,74,41,53,0,53,,O,NW,21,21,15
K20,30,KLC,57,59,55,0,55,EW,V,,27,20,15
K20,1059,KLC1,84,62,50,"1,5","51,5",EW,P,,20,20,11
K20,1207,KLC3,89,31,51,0,51,NS,P,,30,25,21
K20,1260,KLC3,82,39,61,0,61,NWSE,O,NW,29,23,15
K20,1161,KLC3,88,38,52,0,52,EW,P,,35,33,19
K20,1322,KLC4,82,45,68,0,68,NS,P,,20,15,13
K20,1146,KLC3,86,19,46,0,46,NESW,P,,32,26,16
K20,1077,KLB1,91,54,49,0,49,NESW,O,NE,60,50,30
K20,1131,KLC3,95,28,51,0,51,EW,P,,20,18,18
K20,1210,KLC3,94,34,49,0,49,NS,O,S,45,25,25
K20,1248,KLC3,94,32,55,0,55,NS,O,S,120,50,31
K20,1249,KLC3,96,30,54,0,54,NS,V,,45,35,20
K20,56,KLC,78,39,69,0,69,NS,P,,55,38,15
K20,1326,KLC4,91,26,67,0,67,NWSE,P,,26,14,6
K20,11,KLC,60,47,59,0,59,NWSE,P,,20,17,17
K20,1076,KLC3,80,33,43,0,43,NWSE,O,NW,95,40,0
K20,7,KLC,70,42,54,0,54,NESW,O,SW,25,20,10
K20,1188,KLC3,84,23,50,0,50,NS,P,,28,19,8
K20,1096,KLC3,76,20,48,0,48,,P,,22,22,14
K20,1323,KLC4,85,36,66,0,66,NS,P,,13,7,7
K20,1227,KLC3,88,27,56,0,56,EW,V,,28,20,15
K20,1215,KLC3,79,26,55,0,55,EW,C,,31,22,14
K20,1065,KLC1,92,63,50,"1,5","51,5",NS,O,W,30,17,12
K20,1127,KLC3,77,24,49,0,49,NS,P,,34,24,12
K20,1154,KLC3,87,43,51,0,51,EW,P,,35,24,13
K20,1175,KLC3,79,49,55,0,55,EW,O,N,25,23,13
K20,1236,KLC3,82,42,58,0,58,NS,C,,21,18,9
K20,1092,KLC2,86,67,54,0,54,NESW,O,NW,22,15,15
K20,1107,KLC2,82,51,53,0,53,EW,P,,24,15,10
K20,1327,KLC4,92,39,67,0,67,NWSE,P,,28,20,13
K20,1278,KLC2,77,58,65,0,65,NS,P,,33,21,17
K20,1103,KLC2,74,55,59,0,59,,P,,17,12,12
K20,1329,KLC4,92,38,67,0,67,NWSE,O,SW,27,21,13
K20,1274,KLC2,88,46,63,0,63,EW,P,,14,12,6
K20,1145,KLC3,88,16,47,0,47,EW,P,,51,32,27
K20,1240,KLC3,92,46,58,0,58,NWSE,P,,61,55,16
K20,1073,KLB1,92,58,"47,5",0,"47,5",,SV,W,28,27,17
K20,1150,KLC3,76,40,50,0,50,NS,O,S,33,14,9
K20,1157,KLC3,76,34,52,0,52,,O,W,20,19,9
K20,1487,KLC10,71,49,82,0,82,,SV,SE,27,27,10
K20,1030,KLB1,77,77,"46,5","1,5",48,NS,P,,30,25,17
K20,1437,KLC7,71,48,81,0,81,NWSE,SV,SE,29,23,10
K20,1177,KLC2,77,58,61,0,61,,O,N,27,27,15
K20,1116,KLC2,83,59,57,0,57,NS,O,NW,18,9,5
K20,1259,KLC3,87,49,63,0,63,NS,V,,33,31,19
K20,1051,KLB1,80,41,48,"1,5","49,5",NWSE,O,N,16,6,3
K20,1049,KLB1,78,42,47,"1,5","48,5",NS,P,,16,12,6
K20,1099,KLC1,94,56,55,0,55,NESW,C,,30,22,18
K20,1225,KLC3,80,33,58,0,58,EW,O,W,32,19,18
K20,1125,KLC3,76,32,49,0,49,NS,P,,31,24,16
K20,1132,KLC3,84,20,46,0,46,EW,P,,19,17,7
K20,1203,KLC3,81,29,54,0,54,EW,P,,61,51,13
K20,5,KLC,68,41,59,0,59,NESW,P,,30,20,15
K20,1041,KLB1,88,18,40,"1,5","41,5",NS,C,,60,20,17
K20,1038,KLB1,79,17,43,"1,5","44,5",NS,O,N,30,21,15
K20,1056,KLC1,70,66,52,"1,5","53,5",EW,O,W,30,20,12
K20,1032,KLB1,83,73,45,"1,5","46,5",EW,P,,20,17,5
K20,1190,KLC3,86,35,53,0,53,EW,O,E,27,21,15
K20,1235,KLC3,80,54,62,0,62,NS,P,,31,25,25
K20,1204,KLC3,83,29,54,0,54,,O,N,20,18,14
K20,1070,KLA4,92,50,"23,5",0,"23,5",NS,P,,39,16,16
K20,1055,KLC1,76,68,50,"1,5","51,5",EW,P,,90,62,25
K20,3446,KLG8,8,22,122,300,422,NESW,O,SW,15,7,5
K20,3459,KLG9B,4,-2,"133,5",300,"433,5",NESW,V,,17,11,6
K20,3474,KLG13,3,90,83,300,383,,,,67,42,24
K20,3475,KLG13,3,90,83,300,383,,,,61,34,27
K20,3476,KLG13,3,90,83,300,383,,,,37,26,21
K20,3484,KLG14,3,90,90,300,390,,,,59,42,34
K20,3485,KLG14,3,90,90,300,390,,,,75,60,42
K20,3486,KLG14,3,90,90,300,390,,,,93,84,49
K20,3498,KLG17,3,90,113,300,413,,,,54,48,23
K20,3499,KLG17,3,90,113,300,413,,,,95,81,56
K20,3524,KLG19,0,-5,"144,5",300,"444,5",EW,C,,60,55,37
K20,3528,KLG19,6,-8,"143,5",300,"443,5",NESW,SV,SW,143,135,64
K20,13165,KLD10,,,,,,,,,4,4,1
K20,13221,KLD4,,,,,,,,,9,7,3
K20,12112,KLD3,,,,,,,,,10,8,2
K20,12246,KLD6,,,,,,,,,10,6,3
K20,11921,KLD21,,,,,,,,,9,8,1
K20,2745,KLF6,60,19,42,290,332,EW,P,,135,125,30
K20,2657,KLF5M,9,16,109,236,345,NESW,O,SW,102,62,60
K20,2601,KLF5M,20,13,"103,5",238,"341,5",NS,P,,67,50,33
K20,2827,KLF9,21,11,116,"233,5","349,5",NS,P,,75,50,30
K20,10041,KLD22,,,,,,,,,0,0,0
K20,12093,KLD22,,,,,,,,,12,8,3
K20,11919,KLD21,,,,,,,,,7,7,2
K20,50054,KLD8,,,,,,,,,0,0,0
K20,12088,KLD13,,,,,,,,,8,8,2
K20,11911,KLD14,,,,,,,,,26,17,5
K20,11897,KLE2,,,,,,,,,16,13,6
K20,50398,KLD4,,,,,,,,,0,0,0
K20,50029,KLD14,,,,,,,,,0,0,0
K20,13267,KLD19,,,,,,,,,17,15,5
K20,12114,KLD3,,,,,,,,,7,6,1
K20,13349,KLD23,,,,,,,,,33,22,12
K20,12135,KLD11,,,,,,,,,6,4,1
K20,12027,KLE4,,,,,,,,,19,11,3
K20,13294,KLD19,,,,,,,,,11,9,3
K20,12070,KLD13,,,,,,,,,15,13,4
K20,50606,KLD14,,,,,,,,,0,0,0
K20,13612,KLD13,,,,,,,,,25,24,9
K20,12087,KLD13,,,,,,,,,10,6,3
K20,12034,KLE4,,,,,,,,,12,5,2
K20,12036,KLE4,,,,,,,,,7,6,1
K20,12193,KLE4,,,,,,,,,30,24,12
K20,13210,KLD12,,,,,,,,,7,6,3
K20,11873,KLD14,,,,,,,,,11,8,2
K20,11850,KLD14,,,,,,,,,19,12,3
K20,11865,KLD14,,,,,,,,,14,11,3
K20,11853,KLD14,,,,,,,,,18,13,12
K20,11849,KLD14,,,,,,,,,18,18,4
K20,11926,KLC3,,,,,,,,,15,9,3
K20,2892,KLF10,31,7,"48,5",300,"348,5",,V,,17,14,12
K20,12124,KLE6,,,,,,,,,4,3,1
K20,2802,KLF9,8,78,112,"233,5","345,5",NS,P,,80,52,35
K20,2803,KLF9,2,81,114,"233,5","347,5",NS,P,,21,18,10
K20,51356,KLF1,,,,,,,,,0,0,0
K20,12039,KLE6,,,,,,,,,11,10,4
K20,13912,KLF5M,,,,,,,,,16,11,5
K20,2730,KLF6,0,0,0,300,,,,,80,73,40
K20,11878,KLE1,,,,,,,,,18,17,3
K20,1514,KLC9,95,56,73,0,73,,O,SW,15,14,9
K20,1371,KLC6,79,55,72,0,72,NS,O,S,14,9,4
K20,2718,KLF6,56,51,27,300,327,NS,V,,36,19,17
K20,2719,KLF6,58,56,"24,5",300,"324,5",NS,P,,14,9,9
K20,2712,KLF6,63,85,17,300,317,EW,O,W,45,31,28
K20,2696,KLF6,76,79,76,236,312,NS,O,SW,123,80,55
K20,2692,KLF6,69,74,77,236,313,NWSE,V,,62,52,32
K20,2671,KLF5M,61,71,"78,5",236,"314,5",NWSE,P,,110,47,29
K20,2782,KLF7,63,89,87,"233,5","320,5",NS,O,,63,60,40
K20,2780,KLF7,57,73,90,"233,5","323,5",NESW,O,,60,18,15
K20,2811,KLF9,28,28,110,"233,5","343,5",NS,P,,33,20,14
K20,2809,KLF9,30,31,108,"233,5","341,5",NWSE,P,,40,24,15
K20,2945,KLF10,7,26,"56,5",300,"356,5",NS,O,N,90,82,45
K20,2917,KLF10,32,6,59,300,359,NESW,P,,30,15,5
K20,2918,KLF10,8,14,60,300,360,NS,P,,100,80,40
K20,2925,KLF10,16,10,"60,5",300,"360,5",EW,O,W,80,65,45
K20,2910,KLF10,16,24,54,300,354,NWSE,SC,SE,70,60,40
K20,2869,KLF10,16,25,52,300,352,EW,O,W,78,34,28
K20,2861,KLF10,20,24,"50,5",300,"350,5",NWSE,,,51,15,5
K20,2814,KLF9,58,83,"93,5","233,5",327,NESW,P,,22,19,7
K20,2673,KLF6,48,24,94,236,330,NESW,O,W,40,35,24
K20,2611,KLF5M,71,24,74,238,312,NWSE,P,,54,42,25
K20,2672,KLF6,50,56,87,236,323,NESW,O,SW,38,35,20
K20,2669,KLF5M,57,81,78,236,314,NS,O,W,86,68,40
K20,2715,KLF6,46,57,"30,5",300,"330,5",NS,P,,35,22,18
K20,2710,KLF6,82,70,"15,5",300,"315,5",NESW,O,SW,60,41,31
K20,2604,KLF5M,53,29,87,238,325,NESW,SC,NW,50,35,13
K20,2948,KLG1B,6,13,61,300,361,EW,C,,29,20,12
K20,2951,KLG1B,17,7,"63,5",300,"363,5",NESW,O,NE,39,20,19
K20,2956,KLG1B,12,8,65,300,365,NESW,O,SW,24,23,15
K20,2968,KLG1B,17,0,"68,5",300,"368,5",EW,O,W,28,18,15
K20,2957,KLG1B,22,1,64,300,364,NWSE,SC,SW,26,10,3
K20,2954,KLG1B,25,7,61,300,361,NS,P,,40,27,21
K20,2949,KLG1B,21,5,64,300,364,NWSE,SC,SW,75,60,29
K20,2959,KLG1B,22,3,"65,5",300,"365,5",EW,SC,S,55,35,25
K20,2953,KLG1B,10,9,"65,5",300,"365,5",NESW,SC,NW,46,31,13
K20,2952,KLG1B,16,3,64,300,364,NESW,P,,56,19,4
K20,2967,KLG1B,13,6,"82,5",300,"382,5",NS,O,N,16,10,5
K20,2963,KLG1B,18,3,79,300,379,NWSE,O,SE,33,24,3
K20,2955,KLG1B,9,10,64,300,364,NESW,O,SW,29,28,5
K20,2964,KLG1B,13,2,87,300,387,NESW,O,SE,48,21,2
K20,2977,KLG1B,12,8,84,300,384,NS,P,,22,7,3
K20,2966,KLG1B,24,3,80,300,380,EW,O,E,35,27,13
K20,2969,KLG1B,11,7,"87,5",300,"387,5",NESW,O,SW,19,12,8
K20,2958,KLG1B,27,5,"75,5",300,"375,5",NS,O,,25,17,7
K20,2973,KLG1B,12,6,91,300,391,EW,C,,22,10,3
K20,2962,KLG1B,19,3,79,300,379,NWSE,C,,46,26,15
K20,2960,KLG1B,22,5,89,300,389,EW,O,W,145,110,50
K20,2979,KLG1B,9,7,"91,5",300,"391,5",NS,O,S,82,65,55
K20,2970,KLG1B,9,9,81,300,381,,O,SE,17,17,10
K20,2961,KLG1B,15,2,"100,5",300,"400,5",NWSE,O,SE,85,73,28
K20,2972,KLG1B,12,5,92,300,392,NS,O,S,16,13,4
K20,2971,KLG1B,15,9,91,300,391,EW,O,E,35,5,5
K20,2980,KLG1B,14,11,"84,5",300,"384,5",EW,P,,25,23,18
K20,2978,KLG1B,14,11,85,300,385,NS,P,,20,11,5
K20,2974,KLG1B,13,11,"83,5",300,"383,5",,,,5,5,3
K20,2950,KLG1B,10,11,"61,5",300,"361,5",NWSE,O,SW,34,22,12
K20,2981,KLG1B,1,21,73,300,373,EW,O,W,19,11,4
K20,3015,KLG1B,1,18,"105,5",300,"405,5",,V,,79,56,44
K20,3043,KLG1B,3,8,"108,5",300,"408,5",NS,O,W,100,40,30
K20,3037,KLG1B,6,10,103,300,403,NESW,O,NW,15,5,3
K20,2984,KLG1B,14,6,102,300,402,NS,C,,20,17,10
K20,3033,KLG1B,5,1,"107,5",300,"407,5",NS,SC,S,79,56,40
K20,2996,KLG1B,3,14,97,300,397,NESW,P,,58,49,45
K20,3042,KLG1B,6,8,"106,5",300,"406,5",,O,W,10,8,3
K20,2998,KLG1B,2,8,97,300,397,,,,17,10,5
K20,2987,KLG1B,42,1,107,300,407,NS,P,,20,12,11
K20,3025,KLG1B,16,3,109,300,409,NESW,SV,SW,42,35,25
K20,2985,KLG1B,13,5,"99,5",300,"399,5",NS,C,,12,10,5
K20,3026,KLG1B,10,8,104,300,404,,V,,12,11,2
K20,2983,KLG1B,8,8,97,300,397,EW,O,W,32,5,5
K20,3035,KLG1B,2,8,103,300,403,EW,P,,28,18,15
K20,3027,KLG1B,1,1,"100,5",300,"400,5",,SV,SW,43,43,10
K20,3008,KLG1B,11,2,100,300,400,NS,O,N,26,20,10
K20,3031,KLG1B,5,2,"106,5",300,"406,5",EW,P,,40,35,20
K20,2982,KLG1B,15,4,"101,5",300,"401,5",NESW,C,,34,25,3
K20,3039,KLG1B,1,10,109,300,409,,C,,24,19,14
K20,3012,KLG1B,10,12,"99,5",300,"399,5",NESW,SV,NE,23,15,9
K20,3009,KLG1B,4,1,99,300,399,NS,V,,30,30,22
K20,3034,KLG1B,9,7,"101,5",300,"401,5",,P,,11,11,3
K20,3040,KLG1B,14,6,105,300,405,NS,SC,W,17,7,4
K20,3000,KLG1B,9,10,97,300,397,EW,P,,35,15,13
K20,3029,KLG1B,3,3,106,300,406,NESW,SV,SW,95,68,30
K20,3030,KLG1B,2,5,"106,5",300,"406,5",NWSE,P,,28,17,10
K20,2993,KLG1B,8,10,95,300,395,NESW,SV,SW,30,26,12
K20,3019,KLG1B,6,15,100,300,400,NWSE,C,,48,34,28
K20,3017,KLG1B,7,18,103,300,403,EW,P,,26,13,12
K20,3022,KLG1B,2,11,"101,5",300,"401,5",EW,SV,E,62,62,20
K20,3024,KLG1B,6,15,"101,5",300,"401,5",,V,,20,15,10
K20,3018,KLG1B,6,21,"104,5",300,"404,5",NS,O,N,25,23,9
K20,3001,KLG1B,8,14,96,300,396,NS,P,,50,37,20
K20,3020,KLG1B,10,14,101,300,401,,V,,80,27,23
K20,2999,KLG1B,5,15,90,300,390,NS,V,,15,14,4
K20,3038,KLG1B,1,10,"108,5",300,"408,5",NESW,P,,26,18,5
K20,2990,KLG1B,3,12,"89,5",300,"389,5",EW,O,W,27,18,5
K20,2989,KLG1B,2,11,93,300,393,,,,8,3,2
K20,2997,KLG1B,5,16,92,300,392,NS,P,,23,14,10
K20,2986,KLG1B,11,11,72,300,372,NWSE,C,,30,23,20
K20,3002,KLG1B,6,12,66,300,366,NWSE,SV,N,27,24,18
K20,3011,KLG1B,3,21,101,300,401,NS,SV,N,18,14,8
K20,2995,KLG1B,4,22,85,300,385,EW,O,E,42,36,16
K20,3021,KLG1B,9,20,"105,5",300,"405,5",NESW,SV,SW,90,40,20
